InstrID,CountryCode,Identifier,Name,Exchange,Sector,SPDRIndx,MktCapType,FS_AsOfDate,FS_BVPS,FS_EPS,FS_DivRate,FS_GrowthGrade,FS_GrowthGradeYOY,Ratio_PE,Ratio_Beta,Ratio_PEG,Ratio_PEGY,Ratio_Current,Ratio_Quick,Ratio_DebtToFCF,Ratio_ROIC,Eval_ValuePrice_M,Eval_IRT_M,Eval_GrahamNumber,MktPrice_Date,MktPrice_Close,MktPrice_Change,MktPrice_Volume,MktPrice_VolumeAvg,MktPrice_52Wk_Lo,MktPrice_52Wk_Hi,MA10,MA10_ChangePcnt,MA30,MA30_ChangePcnt,MA50,MA50_ChangePcnt,MA150,MA150_ChangePcnt,MA200,MA200_ChangePcnt,RSI,RSI_ChangePcnt,SlowStoch_K,SlowStoch_D,SlowStoch_ChangePcnt,MACD,MACD_ChangePcnt,Jan_07_MktPrice_Close,Jan_07_MktPrice_Volume,Jan_14_MktPrice_Close,Jan_14_MktPrice_Volume
227502,US,CUBN,"Commerce Union Bancshares, Inc. (Springfield TN) Prior To Reverse Merger Wi",OTC Markets,,,Micro,12/31/2014,0,0.66,0.2,0,0,20.7727,-0.34,1.8399,1.6292,0,0,0,0,0.0008,20.7727,0,12/31/2015,13.71,-0.19,2800,8030,13,14.95,13.82,-0.0015,13.78,0.0005,13.71,0.0003,13.7,-0.0006,14.01,-0.0003,44.57,-0.1847,0.3833,0.555,-0.08609,-0.0277,-0.2529,13.75,8600,13.65,5700
227843,US,CUBS,"Customers Bancorp, Inc.",NYSE,Financial,,Mid,6/30/2015,15.92,1.84,0,55.9647,59.2308,14.7772,0.12,14.4875,14.4875,0,0,-37.0257,0.0406,54.0274,6.226,25.6727,12/31/2015,27.19,0.24,700,2197,18.09,28.85,26.71,0.0028,26.7,0.0005,26.8,0,26.71,0.0005,26.33,0.0006,73.33,0.1211,0.9808,0.9164,0,0.0975,0.157,26.9,1600,26.86,1700
5415,US,CUK,Carnival plc (ADR),NYSE,Services,,Large,8/31/2015,32.38,2.26,1.2,18.359,24.5224,25.1858,0.54,-1,-1,0.2172,0.118,7.7969,0.0449,10.2637,21.2093,40.5774,12/31/2015,56.92,-0.52,79400,284663,43.44,57.44,56.08,0.005,53.8,0.0031,54.01,0.0013,52.71,0.0011,51.48,0.0009,66.12,-0.1157,0.8891,0.9249,-0.04669,0.234,-0.3317,54.69,433800,54.15,839800
48490,US,CUNB,CU Bancorp,NASDAQ,Financial,,Small,9/30/2015,8.92,1,NULL,82.3312,47.3301,25.36,0.52,0.9657,0.9657,NULL,NULL,1678.5,0.0478,86.6581,7.1108,14.1669,12/31/2015,25.36,-0.13,39300,32487,21.05,25.99,25.63,-0.0025,26.22,-0.0015,25.75,0.0019,23.32,0.0012,22.91,0.0009,38.9,-0.0643,0.3496,0.3705,-0.09734,-0.0279,-1.4318,24.16,24800,23.66,34600
6141,US,CVBF,CVB Financial Corp.,NASDAQ,Financial,,Mid,9/30/2015,8.02,0.9,0.48,35.5801,35.7009,18.8,1.24,1.3128,1.0956,NULL,NULL,234.2093,0.1029,10.1905,10.5575,12.7438,12/31/2015,16.92,-0.31,386700,634057,15.37,18.41,17.24,-0.0038,17.64,-0.0017,17.71,-0.0002,17.32,0.0002,16.97,0.0003,35.99,-0.1958,0.6739,0.6438,-0.10707,0.017,-0.7166,15.73,808800,15.01,663000
2269,US,CVC,Cablevision Systems Corporation,NYSE,Services,XLY,Large,9/30/2015,-18.51,0.72,0.6,21.891,12.1934,44.3056,0.48,-1,-1,1.1031,0.6671,18.5428,-0.007,5.2429,38.6972,NULL,12/31/2015,31.9,0.04,2273800,3485167,17.72,32.81,31.57,0.0022,30.75,0.0008,31.26,-0.0007,28.66,0.0017,26.5,0.0026,68.53,0.0113,0.9649,0.9547,-0.00539,0.1234,-0.2154,31.41,3446000,31.2,3885000
5695,US,CVCO,"Cavco Industries, Inc.",NASDAQ,Industrial Goods,,Mid,9/30/2015,35.42,2.88,NULL,73.7692,32.2244,28.9271,1.49,0.2009,0.2009,2.6162,1.6612,2.4636,0.0715,83.5267,10.899,47.9084,12/31/2015,83.31,-1.68,44000,77940,65.57,98.6,83.98,-0.0023,87.2,-0.0027,88.11,0.0017,78.2,0.0009,76.32,0.0008,40.56,-0.2084,0.6811,0.4919,0.09791,0.3421,-0.2809,78,60200,79.6,62400
6142,US,CVCY,Central Valley Community Bancorp,NASDAQ,Financial,,Small,9/30/2015,12.11,0.51,0.24,50.6816,46.4434,23.5882,0.06,2.172,1.8342,NULL,NULL,1258.875,0.0483,5.4424,12.4671,11.7882,12/31/2015,12.03,-0.16,14000,11247,9.61,11,11.97,0.0043,11.52,0.0024,11.39,0.0017,11.37,0.0007,11.25,0.0006,57.62,-0.107,0.6947,0.6699,0.11653,-0.0119,0.3423,11.99,3200,11.5,1200
52903,US,CVE,Cenovus Energy Inc.,NYSE,Basic Materials,,Large,12/31/2014,12.22,0.71,0.47,5.5673,21.6603,17.5211,0.29,1.3862,1.0671,1.4187,0.8429,9.6125,0.0598,1.9144,16.0766,13.9719,12/31/2015,12.62,0.1,1574800,1787643,12.01,20.66,12.65,-0.0009,13.69,-0.0065,14.32,-0.0049,14.75,-0.0017,15.48,-0.0016,41.29,0.0886,0.3542,0.3172,0.31489,0.0954,-0.0029,11.82,3138300,12.03,2461200
869,US,CVG,Convergys Corporation,NYSE,Technology,,Mid,9/30/2015,12.34,1.66,0.32,34.8707,15.125,14.994,1.37,0.6088,0.5785,2.4176,2.2176,2.2757,0.091,12.5242,9.8194,21.4686,12/31/2015,24.89,-0.37,565300,644620,19.44,26.4,25.19,-0.006,25.28,0.0005,25.35,-0.0005,24.63,0,24.32,0.0004,43.23,-0.1305,0.4591,0.4649,-0.06596,-0.0325,-37.0532,23.92,1001200,23.54,613900
5510,US,CVGW,Calavo Growers Inc.,NASDAQ,Consumer Goods,,Mid,10/31/2015,11.42,1.57,0.8,87.0256,49.0652,31.2102,0.73,1.1333,1.0699,1.2183,0.7182,0.0328,0.1236,60.1832,10.547,20.0851,12/31/2015,49,-0.52,189400,174297,40.17,59.23,49.99,-0.0081,52.56,-0.0014,52.04,-0.0002,51.89,-0.0002,51.69,-0.0003,35.03,-0.0854,0.3073,0.3328,-0.10848,-0.1293,-0.0287,48.12,498900,50.68,171900
6335,US,CVI,"CVR Energy, Inc.",NYSE,Basic Materials,,Mid,9/30/2015,12.73,1.96,2,51.8868,29.0171,20.0765,1.27,4.7128,2.1495,3.4386,2.2481,1.2969,0.1154,8.9846,15.6493,23.6937,12/31/2015,39.35,-0.67,183400,332563,34.4,47.75,39.89,-0.0029,43,-0.0029,43.17,-0.0011,40.89,0.0001,40.79,-0.0003,32.71,-0.1575,0.2604,0.2915,-0.02312,0.1184,-0.2374,37.28,327000,36.63,281700
6144,US,CVLY,Codorus Valley Bancorp Inc.,NASDAQ,Financial,,Small,9/30/2015,16.96,1.78,0.52,63.7126,50.813,11.427,0.71,3.228,1.8733,NULL,NULL,2014.2,0.0802,8.5863,8.4538,26.0624,12/31/2015,20.34,-0.34,39200,14250,19.05,22,20.21,0.0017,20.44,-0.0009,20.63,-0.0003,20.57,-0.0003,20.64,0,52.63,-0.2198,0.6392,0.6025,-0.04441,0.0829,-0.1137,20.76,2700,20.24,2900
3633,US,CVR,Chicago Rivet & Machine Co.,AMEX,Industrial Goods,,Micro,9/30/2015,25.74,1.79,0.72,36.1058,18.1143,13.257,0.64,0.1844,0.1769,8.537,2.9953,0,0.1029,6.2809,11.7341,32.1975,12/31/2015,23.18,0.13,1900,1577,23.38,34.77,23.56,-0.0008,24.3,-0.0048,25.05,-0.0026,26.42,-0.0018,27.61,-0.0021,45.59,0.0325,0.2959,0.4695,-0.10356,0.0292,0.0604,23.15,400,23.75,1000
216975,US,CVRR,"CVR Refining, LP",NYSE,Financial,,Mid,9/30/2015,11.1,2.06,4.04,24.2959,20.8237,9.1893,0.65,-1,-1,2.3138,1.3026,1.1025,0.1898,17.6801,5.6322,22.6823,12/31/2015,18.93,0.27,375200,388420,13.83,22.53,19.31,-0.0048,20.39,-0.0021,20.62,-0.0019,19.74,-0.0002,20,-0.0004,35.68,0.274,0.1156,0.1872,0.61381,-0.0642,0.2158,19.68,420400,18.3,522900
1094,US,CVS,CVS Health Corporation,NYSE,Services,XLP,Large,9/30/2015,33.42,3.96,1.7,75.765,61.5823,24.2828,1.1,1.9272,1.6898,1.3656,0.6913,4.4611,0.0979,62.2486,11.52,54.5685,12/31/2015,97.77,-0.97,3436300,5216173,100.21,113.45,97.55,0.0002,95.3,0.0014,96.93,-0.0012,101.86,-0.0003,101.87,-0.0003,54.08,-0.1222,0.8685,0.9122,-0.04794,0.2321,-0.4622,94.18,6301300,95.51,4979400
1321,US,CVTI,"Covenant Transportation Group, Inc.",NASDAQ,Services,,Small,9/30/2015,5.66,2.37,NULL,45.3034,12.0759,7.9705,1.45,0.149,0.149,1.5061,1.336,-2.2203,0.0699,19.8753,5.6716,17.373,12/31/2015,18.89,0.5,162500,169123,17.57,34.71,18.13,0.004,19.15,-0.0011,19.52,-0.0027,22.58,-0.0035,24.94,-0.0031,59.36,0.1619,0.5934,0.4898,0.15402,0.2042,0.3577,17.4,206200,15.31,177600
610,US,CVX,Chevron Corporation,NYSE,Basic Materials,XLE,Large,9/30/2015,83.07,4.61,4.28,11.8504,37.3579,19.5141,1.27,-1,-1,1.3228,0.9247,-7.4507,0.1092,29.1156,14.5307,92.8248,12/31/2015,89.96,-0.13,6961500,10474867,72.12,112.58,90.74,-0.0038,90.24,-0.0004,90.87,0,89.07,-0.001,93.61,-0.0009,46.65,-0.0124,0.5848,0.7012,-0.05238,-0.0892,-9.2454,83.02,15261200,85.47,16335000
1362,US,CW,Curtiss-Wright Corporation,NYSE,Technology,,Mid,9/30/2015,33.35,1.91,0.52,54.9808,42.3066,35.8639,1.33,19.7054,13.9007,2.7467,1.7306,3.6132,0.0558,26.4897,15.8466,37.8578,12/31/2015,68.5,-1.28,197800,205900,62.97,76.78,68.02,0.0013,69.02,-0.0004,68.88,0.0008,68.49,-0.0003,69.81,-0.0003,50.41,-0.2218,0.8167,0.7412,-0.0484,0.3422,-0.2817,70.45,428900,68.65,285100
868,US,CWCO,Consolidated Water Co. Ltd.,NASDAQ,Utilities,,Small,9/30/2015,9.59,0.46,0.3,38.7147,21.9509,26.6087,0.81,-1,-1,3.6813,3.3847,0,0.0361,2.7468,19.0684,9.9628,12/31/2015,12.24,-0.39,136900,110803,9.86,13.04,12.42,0.0057,11.76,0.0034,11.6,0.0014,11.87,0.0001,11.78,0.0009,51.13,-0.1889,0.7818,0.8997,-0.11626,0.0519,-0.6161,11.5,115900,11.17,51000
2029,US,CWT,California Water Service Group,NYSE,Utilities,,Mid,9/30/2015,13.02,1,0.67,45.1004,32.1987,23.27,0.84,2.8413,2.1021,0.7079,0.4358,-149.313,0.0757,12.0973,12.3013,17.1158,12/31/2015,23.27,-0.61,143700,172573,19.68,25.96,23.62,-0.0003,22.78,0.003,22.7,-0.0005,22.47,-0.0002,22.94,-0.0004,45.54,-0.3534,0.7867,0.9141,-0.15248,-0.0214,-1.3485,23.23,133600,23.57,162500
222630,US,CWYCY,China Railway Construction Corporation Limited,OTC Markets,,,Large,12/31/2014,11.35,1.46,0.25,45.7756,44.4028,8.4315,0.87,0.6476,0.5602,1.2051,0.4636,-0.986,0.0573,12.0066,6.0673,19.3093,12/31/2015,12.31,0,0,1360,10.67,21.34,12.93,-0.0006,13.25,-0.0033,13.93,-0.0053,14.52,-0.0027,15.48,-0.0001,24.34,-0.0002,0.0858,0.4576,-0.59905,-0.0369,-2.5034,10.97,5200,10,300
4366,US,CXO,"Concho Resources, Inc.",NYSE,Basic Materials,,Large,9/30/2015,45.52,1.67,NULL,72.5545,53.8024,55.6048,0.94,1.2183,1.2183,0.8327,0.4626,-4.1773,0.0821,70.9294,15.1276,41.3572,12/31/2015,92.86,1.28,1261700,1742737,86.67,121.04,92.25,-0.01,101.6,-0.0053,105.7,-0.0039,108.14,-0.0017,110.93,-0.0007,44.29,0.0764,0.2833,0.3085,0.13729,0.2628,7.613,82.42,2310400,80.95,2282800
228328,US,CXP,"Columbia Property Trust, Inc.",NYSE,Industrial Goods,,Mid,9/30/2015,21.72,0.73,1.2,8.2874,0,31.4932,0,0.1397,0.1365,0.186,0.2006,-4.6987,0.0361,6.8937,29.1835,18.8879,12/31/2015,23.48,-0.26,494500,450830,21.16,27.67,23.5,-0.0004,23.99,-0.0002,24.28,-0.0015,24.11,-0.0007,24.81,-0.0006,42.85,-0.1986,0.6443,0.5065,-0.01774,0.0728,-0.2698,22.92,682900,22.71,696100
4267,US,CXW,Corrections Corporation of America,NYSE,Services,,Mid,9/30/2015,12.87,1.72,2.16,39.4925,41.2158,15.4012,0.5,2.5499,1.0854,1.1473,1.054,6.055,0.0724,8.2135,11.2695,22.3175,12/31/2015,26.49,-0.06,804900,906177,24.91,41.72,26.55,0.0034,25.78,0.0023,26.68,-0.0026,30.4,-0.0019,32.32,-0.0022,53.31,-0.0246,0.7458,0.8706,-0.11854,0.1152,-0.4345,26.93,838300,26.77,953100
232030,US,CYBR,"CyberArk Software, Ltd.",NASDAQ,Industrial Goods,,Mid,12/31/2014,4.83,0.52,NULL,92.359,92.359,83.6923,NULL,3.9054,3.9054,4.8524,3.5314,NULL,0.0598,75.0432,12.8091,7.5174,12/31/2015,45.14,-0.52,766300,1056457,33.78,72.53,45.42,0.0026,42.78,0.0055,43.93,-0.002,52.57,-0.0022,54.57,-0.0006,57.26,-0.1065,0.8184,0.8585,-0.02705,0.101,-0.5735,39.69,1335500,46.75,1956600
3823,US,CYD,China Yuchai International Limited,NYSE,Industrial Goods,,Small,12/31/2014,28.43,2.1,1.1,21.8803,28.2874,5.1238,0.41,1.691,0.3867,1.6176,1.3382,0,0.0881,7.556,4.3317,36.6513,12/31/2015,10.76,-0.03,76800,59423,10.59,20.92,10.78,-0.0029,11.32,-0.0032,11.91,-0.0038,14.07,-0.0038,15.56,-0.0029,38.74,-0.0394,0.2951,0.2171,0.23939,0.0423,0.2369,10.11,66100,8.84,77200
3772,US,CYH,"Community Health Systems, Inc.",NYSE,Healthcare,,Mid,9/30/2015,33.26,2.95,NULL,30.438,40.3194,8.9932,0.18,-1,-1,1.5508,1.1867,-7.1477,0.0497,18.937,6.4705,46.9854,12/31/2015,26.53,0.09,2497200,2307260,25.19,63.05,26.98,0.0035,27.42,-0.0011,28.06,-0.0109,45.28,-0.0042,47.23,-0.0027,45.5,0.0166,0.5104,0.6467,-0.04447,0.08,-0.4765,22.83,4045600,20.61,4793800
875,US,CYNO,"Cynosure, Inc.",NASDAQ,Healthcare,,Mid,9/30/2015,15.53,1.41,NULL,84.4551,27.6688,31.6809,1.47,1.2672,1.2672,3.1709,1.8132,0.6565,0.0873,108.3587,9.1439,22.1966,12/31/2015,44.67,0.23,349500,179977,27.6,44.67,43.21,0.0086,41.28,0.0068,39.56,0.0062,36.99,0.0016,36.09,0.0021,73.98,0.0187,0.9357,0.905,0.04954,0.2215,-0.0121,41.08,273500,39.79,173000
44710,US,CYOU,Changyou.com Limited,NASDAQ,Technology,,Mid,12/31/2014,16.57,3.51,3.8,7.9103,56.8665,7.0712,1.12,0.4275,0.247,3.2562,2.3443,0,-0.0159,54.3497,4.1009,36.1748,12/31/2015,24.82,-0.23,220700,200793,17.34,33.01,24.68,0.0158,22.37,0.0046,21.61,0.0059,22.58,-0.0019,24.35,-0.0002,67.56,-0.0741,0.8684,0.8956,-0.01034,0.1261,-0.4737,21.5,231600,20.18,580100
6157,US,CZFC,Citizens First Corporation,NASDAQ,Financial,,Micro,9/30/2015,15.23,1.29,0.16,33.7286,23.1229,10.6512,0.51,0.473,0.4498,NULL,NULL,4028.4,0.0809,0.278,10.1836,21.025,12/31/2015,13.74,0,0,2397,11.91,12.6,13.78,0.0003,13.83,-0.0003,13.91,0.0001,13.1,0.0007,12.93,0.0004,48.24,0,0.2356,0.2169,0.08163,0.0026,19.4532,13.85,500,13.47,1600
6158,US,CZNC,Citizens & Northern Corp.,NASDAQ,Financial,,Small,9/30/2015,15.22,1.37,1.04,13.6624,7.5491,14.7883,0.36,-1,-1,NULL,NULL,915.5455,0.0771,5.413,12.1707,21.66,12/31/2015,21,-0.18,33400,17020,19.43,20.78,20.7,0.0021,20.57,0.001,20.43,0.001,20.12,0.0005,20.12,0.0002,62.07,-0.1413,0.8328,0.8032,-0.07777,0.0878,-0.1948,20.38,29200,20.35,49200
1061,US,D,"Dominion Resources, Inc.",NYSE,Utilities,XLU,Large,9/30/2015,19.78,3.01,2.59,5.0278,9.5096,22.1661,0.34,-1,-1,0.7801,0.4221,-12.1957,0.0612,15.8208,16.5688,36.6006,12/31/2015,67.64,-1.04,2116100,2309540,64.89,77.85,67.68,0.0001,67.1,-0.0003,68.42,-0.0018,69.38,-0.0003,69.95,-0.0003,51.64,-0.2492,0.8666,0.9083,-0.0762,0.2216,-0.3643,68.51,4008700,69.67,3259300
1035,US,DAL,"Delta Air Lines, Inc.",NYSE,Services,XLI,Large,9/30/2015,14.9,3.47,0.54,57.6506,32.5791,13.9308,1.32,0.4485,0.4329,0.7385,0.5725,2.6301,0.0317,164.5585,5.3245,34.1074,12/31/2015,50.69,-0.48,5905600,8507607,42.15,51.03,51.42,-0.0028,49.84,0.002,50,0.0002,46.4,0.0011,46.01,0.0005,45.44,-0.0911,0.6442,0.7686,-0.13984,-0.1567,-2.9305,47,11217100,45.34,11500800
9412,US,DAN,Dana Holding Corporation,NYSE,Consumer Goods,,Mid,9/30/2015,7.4,2.13,0.24,37.0855,10.1207,6.4789,1.26,0.1888,0.1797,2.3426,1.5805,5.6739,0.1456,11.8125,5.0624,18.832,12/31/2015,13.8,-0.32,1883000,1942877,13.11,23.09,13.92,-0.0011,14.81,-0.0025,15.37,-0.0044,17.61,-0.003,18.58,-0.002,39.17,-0.1523,0.5227,0.5498,-0.11856,0.107,-0.3098,12.47,2606600,11.63,2179400
46596,US,DANOY,Danone SA (ADR),OTC Markets,Consumer Goods,,Large,12/31/2014,4.47,0.34,0.3,0,21.6026,40.0294,0.97,-1,-1,0.7009,0.3533,6.4809,0.0628,3.7819,19.6915,5.8477,12/31/2015,13.61,-0.18,387700,442103,12,14.74,13.58,-0.0007,13.68,-0.0002,13.74,0.0002,13.34,-0.0001,13.53,0,48.73,-0.2073,0.767,0.6236,0.0023,0.0331,-0.3077,12.93,223000,12.97,2313900
1916,US,DAR,Darling Ingredients Inc.,NYSE,Industrial Goods,,Mid,10/31/2015,11.97,0.38,NULL,39.7286,22.7436,27.6842,0.91,-1,-1,2.1767,1.2107,56.4689,0.0507,6.0954,12.6578,10.1165,12/31/2015,10.52,-0.06,1264200,1546393,9.34,18.25,10.4,0.0032,10.29,0.0046,10.25,0.0001,12.16,-0.0028,12.7,-0.0014,54.8,-0.0355,0.7831,0.6994,0.12829,0.0415,-0.1448,9.76,2019600,9.44,2069900
1576,US,DASTY,Dassault Systemes SA,OTC Markets,Technology,,Large,12/31/2014,13.56,1.61,0.48,52.1859,47.5545,49.7826,0.68,3.2453,3.1231,2.0801,2.8672,0.9778,0.0925,64.239,13.8386,22.1633,12/31/2015,80.15,-0.66,11900,17177,58.06,82.69,80.11,-0.002,80.17,0.0007,79.45,0.0002,76.1,0.0002,75.44,0.0007,48.05,-0.1543,0.5663,0.4882,-0.01692,0.0001,-0.9971,76.25,53800,74.1,22500
1955,US,DBD,"Diebold, Incorporated",NYSE,Technology,,Mid,9/30/2015,9.61,1.09,1.15,4.8953,0,27.6055,1.6,2.0106,1.573,1.6109,0.8864,4.9464,0.1041,4.4394,24.2825,15.352,12/31/2015,30.09,-0.61,370600,565643,29.76,37.83,30.82,-0.0033,32.68,-0.0061,34.27,-0.0035,33.68,-0.0008,33.95,-0.0006,32.9,-0.162,0.2398,0.2928,-0.17643,0.1139,-0.3781,26.75,698100,25.51,530300
9271,US,DBOEF,Deutsche Boerse AG,OTC Markets,Technology,,Large,12/31/2014,21.07,4.67,2.38,11.6079,11.0887,18.7794,0.86,0.6599,0.6025,0.9985,0.0048,3.2673,0.0783,13.8847,17.4804,47.0524,12/31/2015,87.7,-0.55,400,427,70.03,93.5,86.36,0.0056,85.23,0.0006,86.93,-0.0004,87.38,0.0005,86.1,0.0004,63.88,-0.0859,0.9389,0.8609,0.00605,0.5434,-0.1439,80.74,100,83.17,100
221606,US,DBSDF,DBS Group Holdings Ltd,OTC Markets,Conglomerates,,Large,12/31/2014,11.21,1.21,0.44,42.0235,35.2949,9.6198,0.96,1.0513,0.744,0,0,0,0.1093,5.8496,7.0669,17.4698,12/31/2015,11.64,-0.01,900,9633,11.4,15.81,11.6,-0.0008,11.7,-0.0005,11.94,-0.0019,13.21,-0.0018,13.76,-0.001,47.94,-0.0243,0.5882,0.6421,-0.20354,0.0242,-0.1419,10.76,300,10.25,1000
221995,US,DBSDY,DBS Group Holdings Ltd. (ADR),OTC Markets,Conglomerates,,Large,12/31/2014,44.85,4.82,1.71,40.8697,31.016,9.6888,1.01,1.0589,0.7563,0,0,0,0.1093,35.1354,6.8039,69.7423,12/31/2015,46.7,-0.37,47100,70843,45.15,64.11,46.76,-0.0013,46.97,-0.001,48.05,-0.0018,53.12,-0.0017,55.24,-0.001,45.99,-0.1366,0.6957,0.7102,-0.1049,0.113,-0.3503,43.72,71600,41.01,809600
1917,US,DCI,"Donaldson Company, Inc.",NYSE,Industrial Goods,,Mid,10/31/2015,6.3,1.38,0.68,5.8002,34.4156,20.7681,1.16,2.7989,2.1214,1.8384,1.2095,3.2714,0.1572,5.2917,18.009,13.9862,12/31/2015,28.66,-0.23,630300,876987,28.08,38.47,28.53,0.0026,29.12,-0.0008,29.53,-0.0003,31.53,-0.0015,32.87,-0.0014,51.55,-0.1278,0.8603,0.8306,-0.01133,0.1837,-0.1856,26.45,881300,27.42,2522100
1895,US,DCM,"NTT DOCOMO, Inc.",NYSE,Technology,,Large,3/31/2015,11.65,0.99,0.51,0,0,20.7071,0.43,-1,-1,2.1676,1.6846,0.0068,0.0714,3.6601,18.7418,16.1091,12/31/2015,20.5,-0.09,62500,143690,14.44,22.61,20.56,-0.0001,19.87,0.0012,19.8,0.0019,19.57,0.0009,19.23,0.0005,55.22,-0.0509,0.8279,0.8465,-0.0172,0.0062,-0.8477,20.51,123800,20.84,280300
1918,US,DCOM,Dime Community Bancshares Inc.,NASDAQ,Financial,,Mid,9/30/2015,12.38,1.25,0.56,28.4829,20.0256,13.992,0.64,2.3281,1.5192,NULL,NULL,437.8696,0.0507,4.928,11.3884,18.6598,12/31/2015,17.49,-0.57,124200,136330,15.21,18.45,17.59,-0.0027,17.97,-0.0011,17.94,0.0003,17.3,0.0004,17.01,0.0005,42.41,-0.3339,0.7973,0.684,-0.02692,0.053,-0.4225,16.72,96100,16.14,145000
3522,US,DCT,DCT Industrial Trust Inc.,NYSE,Financial,,Mid,9/30/2015,18.26,0.95,1.16,56.9605,32.5,39.3368,0.96,0.5426,0.5203,0.8033,0.6153,-3.4014,0.0358,8.7603,21.3296,19.7562,12/31/2015,37.37,-0.19,742400,718250,31.31,38.44,37.2,-0.0011,37.44,0.0008,37.25,0.0005,34.75,0.0009,34.53,0.0003,52.87,-0.0921,0.8439,0.7667,0,0.075,-0.177,36.53,867100,35.38,853000
246628,US,DCUA,"Dominion Resources, Inc. [DCUA]",NYSE,,,Large,12/31/2014,NULL,3.01,3.06,9.4872,9.4872,17.6346,0,NULL,0,NULL,NULL,NULL,0.0612,0.0037,17.6346,NULL,12/31/2015,53.08,-0.57,14800,65257,54.55,61.06,53.6,-0.0014,53.45,-0.0006,54.19,-0.0016,55.12,-0.0004,55.57,-0.0004,39.93,-0.2429,0.6742,0.8478,-0.19457,0.0123,-0.8558,53.53,3500,54.18,4100
241360,US,DCUB,Dominion Resources Inc,NYSE,,,Large,12/31/2014,19.78,3.01,3,6.4103,8.3173,17.8306,0,-1,-1,NULL,NULL,NULL,0.0612,0.0037,17.8306,36.6006,12/31/2015,53.67,-0.55,5800,25847,46.7,58.36,54.21,-0.0014,54,-0.0006,54.68,-0.0015,53.03,0.0004,52.24,0.0003,39.44,-0.2442,0.6493,0.8406,-0.19048,0.0066,-0.9224,54.23,1300,54.75,1900
1177,US,DD,E. I. du Pont de Nemours and Company,NYSE,Basic Materials,XLB,Large,9/30/2015,17.33,3.17,1.52,29.3301,28.0118,21.0095,1.79,1.7221,1.4509,1.7206,1.0684,4.8197,0.1453,17.0795,15.993,35.1577,12/31/2015,66.6,-0.73,2744300,6549870,47.5,80.5,65.75,0.0006,67.21,-0.0002,65.93,0.0029,59.95,-0.0005,63.02,-0.0007,49.43,-0.1066,0.3592,0.302,0.0379,0.11,-0.1271,61.5,7627600,57.4,3988700
180153,US,DDAIF,Daimler AG (USA),OTC Markets,Consumer Goods,,Large,12/31/2014,50.32,7.88,2.64,24.0534,21.3793,10.6155,1.53,0.9353,0.7316,1.1917,0.319,-7.9947,0.0555,54.7436,7.3554,94.4549,12/31/2015,83.65,-0.57,12700,30570,71.12,100.3,84.5,-0.0015,84.8,0.0007,84.83,0.0004,85.75,-0.0008,88.34,-0.0008,43.48,-0.0772,0.7713,0.7987,-0.09386,0.0262,-0.8466,74.26,54500,72.83,39700
2453,US,DDS,Dillard's Inc.,NYSE,Services,,Mid,10/31/2015,46.07,7.85,0.28,38.8942,18.8857,8.3707,1.45,2.5598,2.2624,2.1331,0.5282,1.7876,0.1305,19.9024,7.3944,90.206,12/31/2015,65.71,-2.2,611400,571597,67.23,141.62,67.2,-0.0045,71.62,-0.0035,77.54,-0.0071,91.65,-0.0036,101.51,-0.0034,30.79,-0.2762,0.2279,0.2416,-0.07953,0.3584,-0.2841,64.6,669800,63.22,921700
1454,US,DE,Deere & Company,NYSE,Industrial Goods,XLI,Large,10/31/2015,24.39,5.77,2.4,15.2628,22.1282,13.0364,0.97,1.3412,1.0098,2.0485,1.8416,26.0753,0.0097,17.073,12.1995,56.2711,12/31/2015,76.27,-1.23,2146000,3626630,73.57,97.05,77.26,-0.0025,77.72,0.0011,77.48,0,84.23,-0.0014,85.55,-0.0008,39.47,-0.1751,0.462,0.5875,-0.15029,-0.1347,-31.1612,74.99,3718700,73.6,3143800
241364,US,DEA,"Easterly Government Properties, Inc.",NYSE,,,Small,12/31/2014,NULL,0.22,0.88,0,0,78.0909,NULL,0,0,NULL,NULL,NULL,0.417,0.4027,78.0909,NULL,12/31/2015,17.18,0.14,100500,132293,15.8,17.86,17.12,-0.0039,17.41,-0.0009,17.41,-0.0006,16.41,0.0007,16.31,0.0005,49.79,0.1723,0.2695,0.2163,0.24753,0.0017,1.0963,17.58,61500,17.21,64100
1919,US,DECK,Deckers Outdoor Corp.,NYSE,Consumer Goods,,Mid,9/30/2015,31.04,4.38,NULL,69.6581,63.2361,10.7443,1.47,0.5516,0.5516,4.098,2.3724,0.4165,0.1688,28.6743,7.5192,55.3082,12/31/2015,47.2,-0.65,1087600,1135363,46.3,93.42,48.52,-0.0068,49.7,0.0006,51.13,-0.0053,62.02,-0.0022,64.9,-0.0019,35.03,-0.1017,0.3022,0.3972,-0.18953,-0.1334,-1.6294,46.81,1184200,42.62,1398000
3390,US,DEG,"Etablissements Delhaize FrŠres et Cie ""Le Lion"" (Groupe Delhaize) SA",NYSE,Services,,Large,1/31/2015,15.92,0.52,0.45,0,16.0951,46.7115,0.69,-1,-1,1.2436,0.701,5.8918,0.0279,1.4007,38.203,13.6479,12/31/2015,24.29,-0.54,12300,68110,17.52,24.96,24.59,-0.0024,24.51,0.0001,23.99,0.0015,22.83,0.0006,22.71,0.0004,41.22,-0.2956,0.7125,0.8076,-0.1905,-0.0206,-1.5578,24.02,40100,24.14,42000
